course_id,lecture_id,course_title,lecture_title
course_54,lecture_2446,"Software Testing Made Easy for Beginners (Project,Jira,API )",Session 35 - Test Cycles - Independent Software Testing Live Project (Part 27)
course_1385,lecture_2425,"Data Structures & Algorithms, Level-up for Coding Interviews",Prefix Trie Implementation
course_1903,lecture_5280,Full Stack: React and Java Spring Boot - The Developer Guide,Spring Boot - Entity Setup
course_1493,lecture_7694,Cracking Coding Interview : Data Structure & Algorithm FAANG,Print All Permutation of String
course_200,lecture_3597,Python Loops and Looping Techniques: Beginner to Advanced,How to Write for Loops in Python (Syntax)
course_1580,lecture_9066,Administration of Red Hat Enterprise Linux 8 (2023),Practice Lab: Examining Network Configuration
course_858,lecture_9356,Full Stack React Bootcamp with .NET API [2023] [10 Projects],JWT Token
course_2294,lecture_8105,[EXAM REVIEWER] AWS Certified Cloud Practitioner CLF-C02,Security Q7-Q9
course_315,lecture_5949,SAP Business One B1 Complete Training With Implementation,Introduction to SAP Interface
course_1976,lecture_5263,Learn API Automation Testing with Python & BDD Framework,Authenticating API's using Python Automation auth method- Example
course_2095,lecture_5972,"Mastering Grafana, Prometheus and Loki",Collecting Metrics in Windows using MMI Exporter
course_560,lecture_1412,The Advanced Cryptocurrency Trading Course - With Strategies,Having A Trader's Mindset
course_256,lecture_4212,Selenium WebDriver 4 With Java - Novice To Ninja [2023],Practice Exercise Solution - Selenium WebDriver Practical Example
course_2367,lecture_788,Java Certification Exam Prep: OCA (1Z0-808) & OCP (1Z0-829),Objects [OCA]
course_2270,lecture_2826,SAP BTP For Beginners,SAP BTP Providers
course_1892,lecture_1848,DP-900 Microsoft Azure Data Fundamentals Certification 2023,Lab - Installing Microsoft SQL Server
course_1196,lecture_433,CompTIA Project+ (PK0-005) Complete Course & Practice Exam,Team Roles and Responsibilities (OBJ. 1.10)
course_471,lecture_3440,Next JS & Open AI / GPT: Next-generation Next JS & AI apps,Refine the OpenAI prompt and render the results
course_650,lecture_1743,"SAP HANA Implementation, Modeling and Reporting Course",Introduction to SAP Sybase Replication server
course_1186,lecture_5832,Electrical Control & Protection Systems part 2,Circuit Breaker Fail Protection
course_1960,lecture_5366,XRAY Test Management for Jira Software (Cloud) 2022,Defect Mapping in Xray
course_94,lecture_950,Cryptography: Learn Public Key Infrastructure from Scratch,New Roles in Certificate Services - Intro
course_172,lecture_1841,English Grammar Pro | Beginner to Advanced (A1-C1) Grammar,Asking questions with intonation
course_1877,lecture_1229,The Complete Ethical Hacking Course,Certified Ethical Hacker
course_1398,lecture_5818,PHP with Laravel for beginners - Become a Master in Laravel,How to add templates to Laravel projects
course_2053,lecture_571,Azure Security Best Practices,Azure Policy Overview
course_884,lecture_5812,Network and Systems Administrator Technical Training,PRACTICELAB: Virtual Switching Concepts
course_803,lecture_9282,Complete Angular Course 2023 - Master Angular in only 6 days,Installing the Angular CLI
course_1871,lecture_1705,Algorithmic Stock Trading and Equity Investing with Python,Getting started
course_845,lecture_7567,Complete Angular 11 - Ultimate Guide - with Real World App,Getting Started with Angular Material
course_714,lecture_6835,Introduction to AUTOSAR/OSEK RTOS I,Task Management Example 1 Execution
course_966,lecture_4021,The Complete 2023 Software Testing Bootcamp,Writing a cover letter
course_34,lecture_834,Feature Selection for Machine Learning,Feature selection methods | Overview
course_953,lecture_8313,Azure Architect Technologies,Lab - Azure backup service for Azure virtual machines
course_567,lecture_1020,Testing Spring Boot: Beginner to Guru,Using Spring MVC Test with Form Parameters
course_882,lecture_4925,Entity Framework Core - A Full Tour,Generating Migration Scripts
course_1614,lecture_8977,DP-100: Azure Machine Learning & Data Science Exam Prep,"Introduction to IaaS, PaaS and SaaS"
course_1879,lecture_6285,Spring Boot Microservices and Spring Cloud. Build & Deploy.,Configure Micrometer to work with Feign
course_2178,lecture_1760,Learn ggplot2 in R for Data Visualization,Bar plots
course_1848,lecture_9439,Elasticsearch 8 and the Elastic Stack: In Depth and Hands On,"Logstash Input Plugins, Part 1: Heartbeat"
course_1776,lecture_7107,Terraform on Azure with IaC DevOps SRE | Real-World 25 Demos,Step-01: Introduction to AG SSL Integration with Azure Key Vault
course_2374,lecture_1228,Git Mastery: Beginner to Expert with GitHub & GitLab,Hooks 03: pre-commit & post-commit
course_1472,lecture_83,Tableau Data Analyst/Specialist Desktop Certification,Creating a date calculation
course_981,lecture_7862,"[NEW] Spring Security 6 Zero to Master along with JWT,OAUTH2",Configuring Roles Authorization inside web app using Spring Security-Coding
course_1738,lecture_2250,SAP SD - S/4HANA / Fiori,Condition Technique for SAP Free Goods
course_1554,lecture_4654,Spring Framework 5: Beginner to Guru,Getting Help with the Spring Framework
course_873,lecture_5116,Full Stack Java developer - Java + JSP + Spring Restful + JS,S05L07 - Add edit post form in Spring Boot Blog application
course_2256,lecture_987,TypeScript 5 for developers,Access modifiers
course_897,lecture_2106,ChatGPT Complete Course - Prompt Engineering and My GPTs,ChatGPT Prompt Response Copy
course_1219,lecture_2637,Develop Minecraft Plugins (Java),Installing IntelliJ (Mac)
course_1100,lecture_6511,C# Advanced Topics: Prepare for Technical Interviews,What You Should Learn after Advanced C#
course_504,lecture_8042,"Microservices Observability, Resilience, Monitoring on .Net",Adding SeriLog for ShoppingAggregator Microservices for Logging on ElasticSearch
course_2284,lecture_9337,Master Big Data - Apache Spark/Hadoop/Sqoop/Hive/Flume/Mongo,Working with Avro File Format
course_897,lecture_7961,ChatGPT Complete Course - Prompt Engineering and My GPTs,Zero-Shot Prompts
course_529,lecture_1109,GCP for AWS Professionals - Learn Google Cloud at F1 Speed,Step 02 - Creating GCP - Google Cloud Platform - Account
course_1892,lecture_58,DP-900 Microsoft Azure Data Fundamentals Certification 2023,Lab - Azure Web - Enabling Diagnostic setting
course_587,lecture_4899,React Js A-Z With Laravel - For Beginner to Advanced Level,Passport Authentication Login after profile Part 1
course_1159,lecture_7387,AWS Lambda & Serverless Architecture Bootcamp (Build 5 Apps),Configuring Lambda Function to use with Cognito Authorization
course_49,lecture_7366,Spring Framework 6: Beginner to Guru,Introduction to Spring MVC
course_1577,lecture_2926,The Complete ServiceNow System Administrator Course,Import Sets
course_249,lecture_1272,Jenkins: Beginner To Pro,Getting Jenkins Running
course_2131,lecture_243,Azure Data Factory For Data Engineers - Project on Covid19,Using Access Keys - Key Vault Set-up
course_1130,lecture_2903,Databricks Certified Associate Developer - Apache Spark 2022,Dropping Columns from Spark Data Frames - Introduction
course_1813,lecture_9090,Advanced Scala and Functional Programming | Rock the JVM,Scala 3: Extension Methods
course_1466,lecture_7853,Unreal Engine 5:  Blueprint Scripting 101,Class Blueprints
course_1969,lecture_2891,"Learn SAP ABAP Programming reports, forms,  CDS, AMDP & more",Test BAPI in Transaction code SE37
course_315,lecture_400,SAP Business One B1 Complete Training With Implementation,Introduction About Sap Business One
course_604,lecture_335,Angular Forms In Depth (Angular 17),How to Display Error Messages in an Angular Form
course_1481,lecture_7478,Software Testing Masterclass (2023) - From Novice to Expert,Preparation for Software Tester Interview
course_1319,lecture_7846,Azure Databricks & Spark For Data Engineers (PySpark / SQL),Accessing Azure Data Lake Overview
course_2181,lecture_2240,"Digital Marketing Mastery 2023 with Dekker Fraser, MBA",TikTok Advertising Objectives 2
course_1586,lecture_5105,The Complete Salesforce Certified Administrator Course + AI,Assignment: Creating a Junction Object
course_1960,lecture_5379,XRAY Test Management for Jira Software (Cloud) 2022,Xray Reports (Part-1)
course_1901,lecture_5204,Data Warehouse - The Ultimate Guide,Factless fact tables
course_1094,lecture_8361,Deployment of Machine Learning Models,Deployment of Machine Learning Pipelines
course_668,lecture_973,Android Java Masterclass - Become an App Developer,Add Neg Button to Layout
course_873,lecture_5324,Full Stack Java developer - Java + JSP + Spring Restful + JS,"S03L06 - Spring boot Auth Controller, API Authorization explained"
course_1751,lecture_271,Manual Software Testing: Complete Course with Practical Labs,Interview QA of Manual Software Testing Part 1
course_1350,lecture_9028,"SAPUI5(UI5/FIORI), ABAP RAP/ABAP Cloud-Intro, Fiori Elements",execute in VSCode:-Basics needed for SAPUI5 development- HTML5
course_613,lecture_840,JavaScript - The Complete Guide 2023 (Beginner + Advanced),Web Component Browser Support
course_1853,lecture_3369,Effective Human Resource Administration,Workplace Violence (Part 5)
course_780,lecture_3898,Flutter & Firebase Tutorial: Build 5 Social Media Apps,Flutter Firebase iOS Setup
course_2206,lecture_8046,TikTok Marketing 2023: Grow Your Account & Master TikTok Ads,Overview of the TikTok ads manager
course_293,lecture_2586,Ultimate AWS Certified Solutions Architect Associate SAA-C03,AWS Certification Paths
course_390,lecture_8919,Apache Kafka Series - Kafka Monitoring & Operations,[Hands-On] Setup Kafka Dashboard on Grafana
course_2223,lecture_3679,Master Data Engineering using Azure Data Analytics,Define and Use Parameters in ADF Data Flow Source with Azure SQL Query
course_254,lecture_1522,Master Generative AI: Automate Content Effortlessly with AI,Basics: What is Generative AI?
course_814,lecture_8999,AZ-204: Developing Solutions for Microsoft Azure - NEW,Lab - Creating the Azure API Management Instance
course_1680,lecture_3112,Spring Boot E-Commerce Ultimate Course,Setup AWS SDK for Java
course_648,lecture_8396,Dynatrace Masterclass - The Complete Guide for Beginners,Types of Dynatrace Problems monitoring
course_2131,lecture_1249,Azure Data Factory For Data Engineers - Project on Covid19,Hive Script Walkthrough
course_2073,lecture_7636,50 Personal Development And Personal Productivity Skills,Create rules to automatically filter emails
course_2333,lecture_7998,SAP : Supply Chain Logistics & Transportation in S/4 HANA,SAP Basic Shipment - Demonstration - VT04
course_1554,lecture_8988,Spring Framework 5: Beginner to Guru,Serving Docs with Spring Boot
course_1640,lecture_9511,Selenium WebDriver with C# from Scratch - Nunit Framework,Introduction to Selenium C# Framework using Nunit testing Framework
course_73,lecture_8516,"Understanding Jira for users, managers and admins",Basics of automation in Jira
course_885,lecture_4413,Master Computers - From Beginner to Expert in One Week,Creating a Website Portfolio
course_451,lecture_8976,SAP for Beginner: Learn SAP S/4HANA Overview,Step8: Demonstration Schedule the MRP Live Run using SAP Fiori
course_1350,lecture_208,"SAPUI5(UI5/FIORI), ABAP RAP/ABAP Cloud-Intro, Fiori Elements","Browser Server Interaction, SAPUI5 Application"
course_943,lecture_4973,Fullstack Laravel 10 + Vue.js 3 (2023) - Build APIs and SPAs,Creating new Laravel project
course_570,lecture_2669,Google Cloud Professional Architect: Get Certified 2022,Cloud SQL Auth Proxy
course_155,lecture_8475,Domain Driven Design & Microservices for Architects,Introduction to REST API
course_1703,lecture_8669,DevOps MasterClass 2023: Terraform Kubernetes Ansible & More,EKS Cluster TerraForm Configuration files
course_475,lecture_8844,"Beginner Full Stack Web Development: HTML, CSS, React & Node",Where should I start as a beginner?
course_676,lecture_9199,Product Design in AI | Artificial Intelligence and Users,Machine learning and AI
course_1155,lecture_3924,"Microsoft Dynamics 365 (CRM, NAV, AX) Intro Training Course",Dynamics 365 Field Service Important Terminologies
course_890,lecture_4172,Getting Started With ClickHouse (2023 Edition),Role Based Access Control
course_1725,lecture_6497,Angular Testing Masterclass (Angular 17),Simulating User DOM Interaction in Angular Unit Tests
course_615,lecture_2496,React - The Complete Guide 2023 (incl. React Router & Redux),Handling Errors
course_2239,lecture_85,Terraform on AWS EKS Kubernetes IaC SRE- 50 Real-World Demos,Step-01: Introduction to EKS IAM Roles - Automate with Terraform
course_2118,lecture_5272,Microsoft 365 Fundamentals: MS-900 +Practice Questions,Demo: Microsoft OneDrive
course_1773,lecture_9331,"Learn 5 PLCs in a Day-AB, Siemens, Schneider, Omron & Delta",Introduction to PLC and PLC Wiring
course_1649,lecture_2934,"DevOps: CICD with Jenkins, Maven, Gradle, SonarQube, Docker",Install & configure Nexus Server
course_1276,lecture_5341,Data Management Masterclass - The Complete Course,Data Modeling Tools
course_1353,lecture_3181,The Complete Android 14 & Kotlin Development Masterclass,DEMO - Taking Images With The Camera App and Using It In Our App
course_719,lecture_1043,ROS2 Robotics Developer Course - Using ROS2 In Python,Project: ROS2 Simulation Robot
course_519,lecture_1681,ANGULAR and ASP.NET Core REST API - Real World Application,Adding CORS support in the API
course_2258,lecture_8036,"Java EE with Vaadin, JPA, Microservices, Spring and Maven",@Entity and @Table
course_1572,lecture_7076,PL-400: Microsoft Power Platform Developer,81. Implement Microsoft Entra ID (Azure Active Directory) service principals
course_1081,lecture_3681,AWS Certified Solutions Architect Associate Training SAA-C03,AWS Step Functions
